interactionId,date,customerIdx,empNo,empName,type,outcomeScore,accountHolderId,policyAccountNumber,customerId,customerName
661,2015-06-19T01:42:29.040Z,187,10733,"Rodham, Sangeeta",question,neutral,L414UX29M,3493 923 6043-09,A0LC38CV74S,Karin Spender
662,2014-07-06T19:25:55.686Z,187,10733,"Rodham, Sangeeta",other,positive,L414UX29M,3493 923 6043-09,A0LC38CV74S,Karin Spender
663,2016-10-25T00:00:11.781Z,188,10128,"Lamba, Babette",other,negative,T622BS83H,2720 640 6684-94,H2LX93CL08A,Cortney Kukla
664,2014-03-08T04:36:27.870Z,188,10128,"Lamba, Babette",policychange,negative,T622BS83H,2720 640 6684-94,H2LX93CL08A,Cortney Kukla
665,2010-04-08T22:58:12.205Z,189,10213,"Kakkad, Jackson",question,neutral,Z955WV35C,7803 687 2188-92,Z8MU15GL75Z,Naoma Scimeca
666,2013-01-25T15:45:50.192Z,190,10580,"Rehfuss, Christoper",question,positive,K746ZY96D,1040 259 3240-63,R9LM82EX94V,Nydia Pago
667,2010-05-28T06:16:37.062Z,190,10580,"Rehfuss, Christoper",policychange,positive,K746ZY96D,1040 259 3240-63,R9LM82EX94V,Nydia Pago
668,2013-05-11T09:34:24.824Z,190,10580,"Rehfuss, Christoper",policychange,positive,K746ZY96D,1040 259 3240-63,R9LM82EX94V,Nydia Pago
669,2011-03-12T23:25:00.975Z,190,10580,"Rehfuss, Christoper",other,positive,K746ZY96D,1040 259 3240-63,R9LM82EX94V,Nydia Pago
670,2011-10-11T03:11:13.303Z,190,10580,"Rehfuss, Christoper",complaint,negative,K746ZY96D,1040 259 3240-63,R9LM82EX94V,Nydia Pago
671,2017-05-22T19:49:00.303Z,191,10841,"Lieberherr, Pranav",beneficiarychange,negative,Z219LK25A,6490 429 9491-40,R6UT01QF03O,Shellie Vogl
672,2014-12-15T03:52:37.674Z,191,10841,"Lieberherr, Pranav",renewal,positive,Z219LK25A,6490 429 9491-40,R6UT01QF03O,Shellie Vogl
673,2011-12-16T00:07:38.620Z,191,10841,"Lieberherr, Pranav",other,positive,Z219LK25A,6490 429 9491-40,R6UT01QF03O,Shellie Vogl
674,2011-01-09T18:50:38.934Z,191,10841,"Lieberherr, Pranav",question,positive,Z219LK25A,6490 429 9491-40,R6UT01QF03O,Shellie Vogl
675,2012-02-26T17:18:03.601Z,191,10841,"Lieberherr, Pranav",question,negative,Z219LK25A,6490 429 9491-40,R6UT01QF03O,Shellie Vogl
676,2015-11-24T15:23:14.630Z,191,10841,"Lieberherr, Pranav",policychange,negative,Z219LK25A,6490 429 9491-40,R6UT01QF03O,Shellie Vogl
677,2014-02-08T23:31:42.805Z,192,10775,"Sluis, Xiaoheng",other,negative,Z219LK25A,2112 340 8868-92,R6UT01QF03O,Shellie Vogl
678,2018-06-02T21:55:53.042Z,193,10338,"Ranai, Heon",question,positive,F440OA69Z,0409 018 2259-45,U5AU88WE39I,Bettina Waldock
679,2012-06-07T01:38:05.089Z,194,10856,"Peck, Sreenivas",cancel,negative,F440OA69Z,2122 474 9548-94,U5AU88WE39I,Bettina Waldock
680,2014-10-01T06:52:43.283Z,194,10856,"Peck, Sreenivas",complaint,negative,F440OA69Z,2122 474 9548-94,U5AU88WE39I,Bettina Waldock
681,2017-01-24T20:34:46.200Z,194,10856,"Peck, Sreenivas",other,positive,F440OA69Z,2122 474 9548-94,U5AU88WE39I,Bettina Waldock
682,2010-05-11T23:40:27.755Z,195,10865,"Etalle, Danco",cancel,negative,B354CH00I,9249 189 3470-79,T8ZL64AH74K,Gerardo Dieter
683,2016-02-22T14:39:44.383Z,195,10865,"Etalle, Danco",question,negative,B354CH00I,9249 189 3470-79,T8ZL64AH74K,Gerardo Dieter
684,2012-12-23T08:38:28.793Z,196,10947,"Usery, Gor",cancel,negative,B354CH00I,4148 264 4503-81,T8ZL64AH74K,Gerardo Dieter
685,2013-12-22T07:51:49.786Z,196,10947,"Usery, Gor",question,positive,B354CH00I,4148 264 4503-81,T8ZL64AH74K,Gerardo Dieter
686,2010-10-04T06:20:02.119Z,196,10947,"Usery, Gor",beneficiarychange,negative,B354CH00I,4148 264 4503-81,T8ZL64AH74K,Gerardo Dieter
687,2018-02-10T23:14:55.452Z,196,10947,"Usery, Gor",question,positive,B354CH00I,4148 264 4503-81,T8ZL64AH74K,Gerardo Dieter
688,2016-09-19T15:41:56.708Z,197,10154,"Thibadeau, Abdulah",question,neutral,O800YA02Z,0389 953 1283-10,O3LO51QR00V,Daniele Wilcoxen
689,2013-04-08T19:15:42.994Z,197,10154,"Thibadeau, Abdulah",question,neutral,O800YA02Z,0389 953 1283-10,O3LO51QR00V,Daniele Wilcoxen
690,2016-08-26T18:58:19.609Z,197,10154,"Thibadeau, Abdulah",beneficiarychange,positive,O800YA02Z,0389 953 1283-10,O3LO51QR00V,Daniele Wilcoxen
691,2013-09-11T02:32:15.380Z,197,10154,"Thibadeau, Abdulah",other,positive,O800YA02Z,0389 953 1283-10,O3LO51QR00V,Daniele Wilcoxen
692,2014-05-10T21:34:49.094Z,197,10154,"Thibadeau, Abdulah",policychange,positive,O800YA02Z,0389 953 1283-10,O3LO51QR00V,Daniele Wilcoxen
693,2014-07-25T01:03:16.592Z,197,10154,"Thibadeau, Abdulah",complaint,negative,O800YA02Z,0389 953 1283-10,O3LO51QR00V,Daniele Wilcoxen
694,2016-10-31T03:21:23.194Z,197,10154,"Thibadeau, Abdulah",policychange,positive,O800YA02Z,0389 953 1283-10,O3LO51QR00V,Daniele Wilcoxen
695,2018-05-21T12:52:39.066Z,197,10154,"Thibadeau, Abdulah",complaint,negative,O800YA02Z,0389 953 1283-10,O3LO51QR00V,Daniele Wilcoxen
696,2015-06-22T01:04:08.731Z,198,10128,"Lamba, Babette",question,neutral,O800YA02Z,3254 218 9041-07,O3LO51QR00V,Daniele Wilcoxen
697,2012-08-03T11:03:14.649Z,198,10128,"Lamba, Babette",other,positive,O800YA02Z,3254 218 9041-07,O3LO51QR00V,Daniele Wilcoxen
698,2011-06-05T11:34:18.401Z,198,10128,"Lamba, Babette",beneficiarychange,negative,O800YA02Z,3254 218 9041-07,O3LO51QR00V,Daniele Wilcoxen
699,2011-10-15T13:37:12.046Z,198,10128,"Lamba, Babette",question,neutral,O800YA02Z,3254 218 9041-07,O3LO51QR00V,Daniele Wilcoxen
700,2016-12-16T13:25:18.483Z,199,10701,"Zolotykh, Hyuncheol",cancel,negative,O800YA02Z,3085 796 3362-68,O3LO51QR00V,Daniele Wilcoxen
701,2014-11-29T21:44:41.274Z,199,10701,"Zolotykh, Hyuncheol",policychange,positive,O800YA02Z,3085 796 3362-68,O3LO51QR00V,Daniele Wilcoxen
702,2011-03-19T04:48:45.154Z,199,10701,"Zolotykh, Hyuncheol",cancel,negative,O800YA02Z,3085 796 3362-68,O3LO51QR00V,Daniele Wilcoxen
703,2014-09-26T05:28:01.704Z,199,10701,"Zolotykh, Hyuncheol",complaint,negative,O800YA02Z,3085 796 3362-68,O3LO51QR00V,Daniele Wilcoxen
704,2014-08-21T18:09:06.613Z,200,10910,"Jervis, Arco",cancel,negative,R867LC67C,7325 279 1890-89,M9FA39LG54Q,Raymond Forner
705,2013-08-21T18:21:13.665Z,200,10910,"Jervis, Arco",cancel,negative,R867LC67C,7325 279 1890-89,M9FA39LG54Q,Raymond Forner
706,2012-07-22T01:16:07.928Z,200,10910,"Jervis, Arco",beneficiarychange,positive,R867LC67C,7325 279 1890-89,M9FA39LG54Q,Raymond Forner
707,2011-10-03T12:45:07.130Z,200,10910,"Jervis, Arco",complaint,negative,R867LC67C,7325 279 1890-89,M9FA39LG54Q,Raymond Forner
708,2017-09-08T09:06:50.823Z,200,10910,"Jervis, Arco",question,negative,R867LC67C,7325 279 1890-89,M9FA39LG54Q,Raymond Forner
709,2011-07-11T09:57:48.164Z,200,10910,"Jervis, Arco",policychange,positive,R867LC67C,7325 279 1890-89,M9FA39LG54Q,Raymond Forner
710,2014-12-02T22:36:40.069Z,201,10374,"Rosin, Willard",renewal,positive,O735ND93L,2785 151 4089-93,M8RM06KX61M,Rita Meisler
711,2018-04-04T07:46:44.446Z,201,10374,"Rosin, Willard",other,positive,O735ND93L,2785 151 4089-93,M8RM06KX61M,Rita Meisler
712,2013-08-16T14:31:52.358Z,201,10374,"Rosin, Willard",cancel,negative,O735ND93L,2785 151 4089-93,M8RM06KX61M,Rita Meisler
713,2011-04-06T04:22:39.131Z,201,10374,"Rosin, Willard",question,negative,O735ND93L,2785 151 4089-93,M8RM06KX61M,Rita Meisler
714,2012-11-27T02:01:47.079Z,201,10374,"Rosin, Willard",other,negative,O735ND93L,2785 151 4089-93,M8RM06KX61M,Rita Meisler
715,2015-12-16T18:46:19.110Z,201,10374,"Rosin, Willard",renewal,positive,O735ND93L,2785 151 4089-93,M8RM06KX61M,Rita Meisler
716,2011-12-10T12:57:53.170Z,201,10374,"Rosin, Willard",complaint,negative,O735ND93L,2785 151 4089-93,M8RM06KX61M,Rita Meisler
717,2015-07-14T21:07:18.448Z,202,10387,"Wrigley, Parto",question,negative,O735ND93L,5395 448 1442-75,M8RM06KX61M,Rita Meisler
718,2013-11-17T11:08:51.641Z,202,10387,"Wrigley, Parto",question,negative,O735ND93L,5395 448 1442-75,M8RM06KX61M,Rita Meisler
719,2018-06-02T18:46:00.887Z,202,10387,"Wrigley, Parto",beneficiarychange,negative,O735ND93L,5395 448 1442-75,M8RM06KX61M,Rita Meisler
720,2014-07-03T21:53:09.920Z,202,10387,"Wrigley, Parto",beneficiarychange,negative,O735ND93L,5395 448 1442-75,M8RM06KX61M,Rita Meisler
721,2012-02-17T07:42:36.449Z,202,10387,"Wrigley, Parto",question,positive,O735ND93L,5395 448 1442-75,M8RM06KX61M,Rita Meisler
722,2017-01-31T08:27:00.015Z,202,10387,"Wrigley, Parto",policychange,positive,O735ND93L,5395 448 1442-75,M8RM06KX61M,Rita Meisler
723,2014-11-02T19:43:06.746Z,202,10387,"Wrigley, Parto",cancel,negative,O735ND93L,5395 448 1442-75,M8RM06KX61M,Rita Meisler
724,2010-09-28T14:28:06.460Z,202,10387,"Wrigley, Parto",question,positive,O735ND93L,5395 448 1442-75,M8RM06KX61M,Rita Meisler
725,2010-06-03T14:21:43.144Z,203,10510,"Slobodova, Keung",question,positive,U162PZ40H,6750 621 2474-88,T8CR23LH55E,Vida Griess
726,2011-11-27T19:46:42.501Z,203,10510,"Slobodova, Keung",question,negative,U162PZ40H,6750 621 2474-88,T8CR23LH55E,Vida Griess
727,2015-07-18T11:52:13.368Z,203,10510,"Slobodova, Keung",complaint,negative,U162PZ40H,6750 621 2474-88,T8CR23LH55E,Vida Griess
728,2016-04-01T02:14:54.517Z,203,10510,"Slobodova, Keung",beneficiarychange,negative,U162PZ40H,6750 621 2474-88,T8CR23LH55E,Vida Griess
729,2010-09-18T17:06:01.458Z,203,10510,"Slobodova, Keung",other,negative,U162PZ40H,6750 621 2474-88,T8CR23LH55E,Vida Griess
730,2018-05-02T21:56:00.069Z,203,10510,"Slobodova, Keung",cancel,negative,U162PZ40H,6750 621 2474-88,T8CR23LH55E,Vida Griess
731,2010-07-09T08:34:22.553Z,205,10286,"Gopalakrishnan, Saddek",policychange,positive,V461UT43X,7676 619 7902-21,P9PB34OH21C,Vernia Vandeventer
732,2010-10-16T15:27:47.448Z,205,10286,"Gopalakrishnan, Saddek",question,neutral,V461UT43X,7676 619 7902-21,P9PB34OH21C,Vernia Vandeventer
733,2011-09-06T20:47:53.924Z,205,10286,"Gopalakrishnan, Saddek",policychange,positive,V461UT43X,7676 619 7902-21,P9PB34OH21C,Vernia Vandeventer
734,2015-03-14T04:43:27.128Z,205,10286,"Gopalakrishnan, Saddek",complaint,negative,V461UT43X,7676 619 7902-21,P9PB34OH21C,Vernia Vandeventer
735,2018-03-13T16:07:56.356Z,206,10038,"Lortz, Huan",question,neutral,P623LG78N,4540 765 6985-84,H8QK37IR49R,Reginald Linington
736,2013-11-11T22:26:31.430Z,206,10038,"Lortz, Huan",beneficiarychange,positive,P623LG78N,4540 765 6985-84,H8QK37IR49R,Reginald Linington
737,2012-04-27T21:28:51.673Z,206,10038,"Lortz, Huan",question,positive,P623LG78N,4540 765 6985-84,H8QK37IR49R,Reginald Linington
738,2010-02-23T01:52:58.273Z,207,10154,"Thibadeau, Abdulah",question,negative,P623LG78N,7222 923 7159-17,H8QK37IR49R,Reginald Linington
739,2017-04-12T16:18:00.686Z,208,10975,"Birnbaum, Peternela",policychange,negative,D725NR67S,0049 452 2534-88,K5GD18UI32I,Raina Lawther
740,2013-09-22T03:30:16.661Z,208,10975,"Birnbaum, Peternela",question,positive,D725NR67S,0049 452 2534-88,K5GD18UI32I,Raina Lawther
741,2014-01-11T02:03:43.761Z,208,10975,"Birnbaum, Peternela",cancel,negative,D725NR67S,0049 452 2534-88,K5GD18UI32I,Raina Lawther
742,2015-06-26T03:42:42.282Z,208,10975,"Birnbaum, Peternela",other,negative,D725NR67S,0049 452 2534-88,K5GD18UI32I,Raina Lawther
743,2012-05-07T17:08:11.662Z,208,10975,"Birnbaum, Peternela",question,neutral,D725NR67S,0049 452 2534-88,K5GD18UI32I,Raina Lawther
744,2015-11-07T03:11:52.890Z,208,10975,"Birnbaum, Peternela",other,positive,D725NR67S,0049 452 2534-88,K5GD18UI32I,Raina Lawther
745,2012-08-15T00:14:41.929Z,210,10773,"Bahr, Avishai",question,negative,M717RO18Z,1863 583 2377-73,P2DM60SR01N,Giuseppe Demas
746,2015-09-17T16:37:40.426Z,210,10773,"Bahr, Avishai",renewal,positive,M717RO18Z,1863 583 2377-73,P2DM60SR01N,Giuseppe Demas
747,2010-01-01T15:52:35.714Z,210,10773,"Bahr, Avishai",beneficiarychange,positive,M717RO18Z,1863 583 2377-73,P2DM60SR01N,Giuseppe Demas
748,2012-04-26T00:47:39.373Z,210,10773,"Bahr, Avishai",complaint,negative,M717RO18Z,1863 583 2377-73,P2DM60SR01N,Giuseppe Demas
749,2011-04-01T11:17:07.953Z,211,10112,"Swick, Yuichiro",cancel,negative,M717RO18Z,5653 964 2222-55,P2DM60SR01N,Giuseppe Demas
750,2016-12-30T22:30:51.759Z,211,10112,"Swick, Yuichiro",cancel,negative,M717RO18Z,5653 964 2222-55,P2DM60SR01N,Giuseppe Demas
751,2012-04-23T08:30:15.872Z,211,10112,"Swick, Yuichiro",question,positive,M717RO18Z,5653 964 2222-55,P2DM60SR01N,Giuseppe Demas
752,2012-04-21T16:35:24.217Z,211,10112,"Swick, Yuichiro",question,negative,M717RO18Z,5653 964 2222-55,P2DM60SR01N,Giuseppe Demas
753,2010-04-13T06:41:02.321Z,211,10112,"Swick, Yuichiro",renewal,positive,M717RO18Z,5653 964 2222-55,P2DM60SR01N,Giuseppe Demas
754,2010-11-04T01:15:58.711Z,212,10231,"Desikan, Shaowen",policychange,negative,M717RO18Z,4940 415 1571-83,P2DM60SR01N,Giuseppe Demas
755,2011-05-12T00:46:33.247Z,212,10231,"Desikan, Shaowen",beneficiarychange,positive,M717RO18Z,4940 415 1571-83,P2DM60SR01N,Giuseppe Demas
756,2011-06-18T16:50:47.226Z,212,10231,"Desikan, Shaowen",cancel,negative,M717RO18Z,4940 415 1571-83,P2DM60SR01N,Giuseppe Demas
757,2011-11-12T23:31:43.232Z,212,10231,"Desikan, Shaowen",question,neutral,M717RO18Z,4940 415 1571-83,P2DM60SR01N,Giuseppe Demas
758,2018-03-21T23:44:10.132Z,212,10231,"Desikan, Shaowen",cancel,negative,M717RO18Z,4940 415 1571-83,P2DM60SR01N,Giuseppe Demas
759,2015-12-30T14:21:18.176Z,213,10975,"Birnbaum, Peternela",policychange,negative,M717RO18Z,5842 321 6170-44,P2DM60SR01N,Giuseppe Demas
760,2015-09-19T18:06:53.614Z,213,10975,"Birnbaum, Peternela",beneficiarychange,negative,M717RO18Z,5842 321 6170-44,P2DM60SR01N,Giuseppe Demas
761,2015-09-26T04:41:22.814Z,213,10975,"Birnbaum, Peternela",question,negative,M717RO18Z,5842 321 6170-44,P2DM60SR01N,Giuseppe Demas
762,2017-01-10T00:22:14.132Z,213,10975,"Birnbaum, Peternela",other,negative,M717RO18Z,5842 321 6170-44,P2DM60SR01N,Giuseppe Demas
763,2011-04-21T04:51:56.434Z,213,10975,"Birnbaum, Peternela",policychange,negative,M717RO18Z,5842 321 6170-44,P2DM60SR01N,Giuseppe Demas
764,2018-04-30T07:54:30.558Z,214,10126,"Valtorta, Kayoko",renewal,positive,M717RO18Z,0758 648 0434-57,P2DM60SR01N,Giuseppe Demas
765,2016-06-14T07:14:46.556Z,214,10126,"Valtorta, Kayoko",policychange,negative,M717RO18Z,0758 648 0434-57,P2DM60SR01N,Giuseppe Demas
766,2012-01-16T16:55:54.907Z,215,10049,"Tramer, Basil",complaint,negative,U503PR24Z,0335 617 8062-03,X2UX95PI38R,Austin Garis
767,2012-04-27T12:54:37.447Z,215,10049,"Tramer, Basil",question,positive,U503PR24Z,0335 617 8062-03,X2UX95PI38R,Austin Garis
768,2013-08-26T19:27:21.932Z,215,10049,"Tramer, Basil",complaint,negative,U503PR24Z,0335 617 8062-03,X2UX95PI38R,Austin Garis
769,2013-04-25T18:58:58.294Z,215,10049,"Tramer, Basil",question,neutral,U503PR24Z,0335 617 8062-03,X2UX95PI38R,Austin Garis
770,2015-07-13T21:13:07.495Z,216,10895,"Petersohn, Vishwani",question,neutral,U503PR24Z,8748 741 5858-57,X2UX95PI38R,Austin Garis
771,2010-08-19T19:23:17.329Z,216,10895,"Petersohn, Vishwani",policychange,negative,U503PR24Z,8748 741 5858-57,X2UX95PI38R,Austin Garis
772,2016-12-04T12:33:11.913Z,216,10895,"Petersohn, Vishwani",question,positive,U503PR24Z,8748 741 5858-57,X2UX95PI38R,Austin Garis
773,2010-08-22T13:31:08.443Z,216,10895,"Petersohn, Vishwani",question,positive,U503PR24Z,8748 741 5858-57,X2UX95PI38R,Austin Garis
774,2014-01-23T08:55:40.222Z,216,10895,"Petersohn, Vishwani",question,positive,U503PR24Z,8748 741 5858-57,X2UX95PI38R,Austin Garis
775,2015-07-31T20:54:16.753Z,217,10154,"Thibadeau, Abdulah",cancel,negative,U503PR24Z,1601 386 0727-77,X2UX95PI38R,Austin Garis
776,2011-03-29T17:45:39.037Z,217,10154,"Thibadeau, Abdulah",complaint,negative,U503PR24Z,1601 386 0727-77,X2UX95PI38R,Austin Garis
777,2014-03-30T19:10:22.226Z,217,10154,"Thibadeau, Abdulah",policychange,negative,U503PR24Z,1601 386 0727-77,X2UX95PI38R,Austin Garis
778,2016-07-24T13:02:34.350Z,217,10154,"Thibadeau, Abdulah",beneficiarychange,negative,U503PR24Z,1601 386 0727-77,X2UX95PI38R,Austin Garis
779,2012-07-15T16:59:05.145Z,218,10954,"Burnard, Ranga",question,positive,O212RV95H,2700 104 2882-31,Q8AB40PP98W,Bulah Tankersley
780,2013-02-20T04:23:43.579Z,218,10954,"Burnard, Ranga",renewal,positive,O212RV95H,2700 104 2882-31,Q8AB40PP98W,Bulah Tankersley
781,2011-09-29T14:44:14.226Z,218,10954,"Burnard, Ranga",cancel,negative,O212RV95H,2700 104 2882-31,Q8AB40PP98W,Bulah Tankersley
782,2012-08-19T02:45:24.553Z,218,10954,"Burnard, Ranga",renewal,positive,O212RV95H,2700 104 2882-31,Q8AB40PP98W,Bulah Tankersley
783,2014-07-03T17:21:30.146Z,219,10126,"Valtorta, Kayoko",complaint,negative,O212RV95H,8742 374 3373-61,Q8AB40PP98W,Bulah Tankersley
784,2010-02-15T07:12:59.292Z,219,10126,"Valtorta, Kayoko",complaint,negative,O212RV95H,8742 374 3373-61,Q8AB40PP98W,Bulah Tankersley
785,2015-03-02T22:27:49.946Z,219,10126,"Valtorta, Kayoko",other,positive,O212RV95H,8742 374 3373-61,Q8AB40PP98W,Bulah Tankersley
786,2010-04-22T17:14:14.598Z,220,10049,"Tramer, Basil",policychange,positive,O212RV95H,9269 101 0166-84,Q8AB40PP98W,Bulah Tankersley
787,2011-08-03T14:20:53.903Z,221,10682,"Haumacher, Bedir",question,positive,V117VW42S,8672 979 3353-40,N8HP26OC16L,Inell Bayn
788,2012-02-21T07:08:34.105Z,221,10682,"Haumacher, Bedir",renewal,positive,V117VW42S,8672 979 3353-40,N8HP26OC16L,Inell Bayn
789,2017-09-27T01:30:54.789Z,221,10682,"Haumacher, Bedir",complaint,negative,V117VW42S,8672 979 3353-40,N8HP26OC16L,Inell Bayn
790,2010-11-22T17:23:19.956Z,221,10682,"Haumacher, Bedir",policychange,positive,V117VW42S,8672 979 3353-40,N8HP26OC16L,Inell Bayn
791,2013-03-13T07:45:54.191Z,221,10682,"Haumacher, Bedir",policychange,negative,V117VW42S,8672 979 3353-40,N8HP26OC16L,Inell Bayn
792,2010-09-01T13:55:36.976Z,222,10088,"Syrzycki, Jungsoon",other,negative,V117VW42S,2924 802 3343-81,N8HP26OC16L,Inell Bayn
793,2011-02-18T04:14:04.421Z,222,10088,"Syrzycki, Jungsoon",question,neutral,V117VW42S,2924 802 3343-81,N8HP26OC16L,Inell Bayn
794,2012-07-13T13:02:23.512Z,222,10088,"Syrzycki, Jungsoon",beneficiarychange,negative,V117VW42S,2924 802 3343-81,N8HP26OC16L,Inell Bayn
795,2014-10-30T20:32:57.117Z,222,10088,"Syrzycki, Jungsoon",policychange,positive,V117VW42S,2924 802 3343-81,N8HP26OC16L,Inell Bayn
796,2018-01-04T21:37:32.583Z,224,10816,"Caine, Morris",cancel,negative,A883RQ52L,0244 619 2899-03,Z0EX22FF38G,Nell Stotsky
797,2010-04-23T18:27:09.252Z,224,10816,"Caine, Morris",policychange,negative,A883RQ52L,0244 619 2899-03,Z0EX22FF38G,Nell Stotsky
798,2017-05-15T06:05:53.943Z,224,10816,"Caine, Morris",question,positive,A883RQ52L,0244 619 2899-03,Z0EX22FF38G,Nell Stotsky
799,2011-07-05T21:00:52.181Z,224,10816,"Caine, Morris",complaint,negative,A883RQ52L,0244 619 2899-03,Z0EX22FF38G,Nell Stotsky
800,2014-05-22T04:16:22.115Z,225,10286,"Gopalakrishnan, Saddek",cancel,negative,A522EL23V,7290 851 3423-14,V4RW41HL11B,Cinthia Minniti
801,2011-08-25T17:12:52.349Z,225,10286,"Gopalakrishnan, Saddek",question,negative,A522EL23V,7290 851 3423-14,V4RW41HL11B,Cinthia Minniti
802,2017-08-27T01:52:47.660Z,225,10286,"Gopalakrishnan, Saddek",other,negative,A522EL23V,7290 851 3423-14,V4RW41HL11B,Cinthia Minniti
803,2010-09-07T11:47:28.389Z,225,10286,"Gopalakrishnan, Saddek",beneficiarychange,negative,A522EL23V,7290 851 3423-14,V4RW41HL11B,Cinthia Minniti
804,2017-04-24T06:30:49.069Z,225,10286,"Gopalakrishnan, Saddek",policychange,positive,A522EL23V,7290 851 3423-14,V4RW41HL11B,Cinthia Minniti
805,2010-04-11T12:55:20.882Z,226,10374,"Rosin, Willard",policychange,positive,A522EL23V,5067 537 0571-84,V4RW41HL11B,Cinthia Minniti
806,2011-04-01T17:05:01.919Z,226,10374,"Rosin, Willard",question,neutral,A522EL23V,5067 537 0571-84,V4RW41HL11B,Cinthia Minniti
807,2012-04-26T09:40:02.235Z,227,10335,"Bahi, Toshimori",cancel,negative,E986DA52D,5012 753 1866-96,X6SU24QV37H,Shandra Waddles
808,2014-12-06T07:05:24.480Z,227,10335,"Bahi, Toshimori",question,neutral,E986DA52D,5012 753 1866-96,X6SU24QV37H,Shandra Waddles
809,2016-08-20T03:39:30.360Z,227,10335,"Bahi, Toshimori",other,negative,E986DA52D,5012 753 1866-96,X6SU24QV37H,Shandra Waddles
810,2013-11-15T10:47:43.128Z,227,10335,"Bahi, Toshimori",other,positive,E986DA52D,5012 753 1866-96,X6SU24QV37H,Shandra Waddles
811,2017-05-07T09:30:43.816Z,227,10335,"Bahi, Toshimori",question,neutral,E986DA52D,5012 753 1866-96,X6SU24QV37H,Shandra Waddles
812,2015-10-11T14:15:37.389Z,227,10335,"Bahi, Toshimori",question,neutral,E986DA52D,5012 753 1866-96,X6SU24QV37H,Shandra Waddles
813,2012-04-06T21:21:33.287Z,228,10210,"Alpin, Yuping",policychange,negative,E986DA52D,3562 177 5930-19,X6SU24QV37H,Shandra Waddles
814,2011-02-15T04:58:40.049Z,228,10210,"Alpin, Yuping",question,neutral,E986DA52D,3562 177 5930-19,X6SU24QV37H,Shandra Waddles
815,2012-06-18T03:15:50.246Z,228,10210,"Alpin, Yuping",beneficiarychange,negative,E986DA52D,3562 177 5930-19,X6SU24QV37H,Shandra Waddles
816,2013-09-29T00:21:13.625Z,228,10210,"Alpin, Yuping",renewal,positive,E986DA52D,3562 177 5930-19,X6SU24QV37H,Shandra Waddles
817,2015-08-20T02:07:53.149Z,228,10210,"Alpin, Yuping",other,negative,E986DA52D,3562 177 5930-19,X6SU24QV37H,Shandra Waddles
818,2012-07-10T18:26:21.693Z,229,10213,"Kakkad, Jackson",other,negative,Z949DR74M,6435 811 1980-09,L3RG97MN37H,Jovita Bevers
819,2014-05-10T15:17:10.826Z,229,10213,"Kakkad, Jackson",beneficiarychange,positive,Z949DR74M,6435 811 1980-09,L3RG97MN37H,Jovita Bevers
820,2018-01-14T16:10:18.755Z,229,10213,"Kakkad, Jackson",complaint,negative,Z949DR74M,6435 811 1980-09,L3RG97MN37H,Jovita Bevers
821,2018-06-26T18:01:05.859Z,230,10910,"Jervis, Arco",beneficiarychange,negative,G363RX73S,8634 999 2945-60,M3IU89EL70I,Kandice Magana
822,2011-12-03T11:50:41.231Z,230,10910,"Jervis, Arco",question,negative,G363RX73S,8634 999 2945-60,M3IU89EL70I,Kandice Magana
823,2013-07-08T18:35:49.947Z,230,10910,"Jervis, Arco",cancel,negative,G363RX73S,8634 999 2945-60,M3IU89EL70I,Kandice Magana
824,2013-02-17T15:29:58.820Z,231,10432,"Tiemann, Hisao",complaint,negative,P979GL49N,2817 492 8786-55,X9WA19BS01W,Lynwood Gossling
825,2010-07-02T22:56:45.470Z,231,10432,"Tiemann, Hisao",policychange,negative,P979GL49N,2817 492 8786-55,X9WA19BS01W,Lynwood Gossling
826,2012-11-13T12:17:04.233Z,231,10432,"Tiemann, Hisao",beneficiarychange,positive,P979GL49N,2817 492 8786-55,X9WA19BS01W,Lynwood Gossling
827,2015-05-06T04:15:18.450Z,231,10432,"Tiemann, Hisao",policychange,negative,P979GL49N,2817 492 8786-55,X9WA19BS01W,Lynwood Gossling
828,2016-09-20T01:44:06.007Z,231,10432,"Tiemann, Hisao",renewal,positive,P979GL49N,2817 492 8786-55,X9WA19BS01W,Lynwood Gossling
829,2014-06-03T00:13:17.098Z,232,10137,"Hutton, Maren",renewal,positive,P897CL84C,7096 609 9798-76,R3FN61QL07K,Elroy Dorcent
830,2015-05-14T08:58:16.166Z,234,10465,"Shackel, Claudi",policychange,negative,N904RV30D,4970 712 0451-29,E2IB41FW86D,Charlotte Romjue
831,2013-07-06T03:49:37.708Z,234,10465,"Shackel, Claudi",complaint,negative,N904RV30D,4970 712 0451-29,E2IB41FW86D,Charlotte Romjue
